AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4052.948718,4049.230769,4053.205128,4203.846154,4038.717948,4053.205128,4047.948718,4052.564102,4027.692307,4045,4060.641025,4094.487179,4062.051282,4120
4050,4045.128205,4045.25641,4195,4036.153846,4052.051282,4043.205128,4052.051282,4027.564102,4044.615384,4055.641025,4093.461538,4057.307692,4120.25641
4026.025641,4028.461538,4023.076923,4179.871795,4024.871794,4038.461538,4024.358974,4030.897435,4006.794871,4015.51282,4028.205128,4068.974359,4036.410256,4119.230769
4019.487179,4024.102564,4019.230769,4180,4028.717948,4042.948718,4026.538461,4024.615384,3998.717948,4001.02564,4010.897435,4058.205128,4029.743589,4118.717948
4030.897435,4031.794871,4030.76923,4191.538461,4034.358974,4047.179487,4032.307692,4035.641025,4008.846153,4020.897435,4023.333333,4061.666666,4041.025641,4121.410256
4021.025641,4022.820512,4026.666666,4190.641026,4022.564102,4031.794871,4017.435897,4028.846153,4007.948717,4025.25641,4027.692307,4051.923077,4036.282051,4122.051282
4029.487179,4026.923076,4039.230769,4204.487179,4030.25641,4040.76923,4028.717948,4035.25641,4014.743589,4033.461538,4035,4062.179487,4043.974359,4121.410256
4058.333333,4051.025641,4069.487179,4234.74359,4051.025641,4063.205128,4057.820512,4060,4032.051282,4064.487179,4061.282051,4090.76923,4069.615384,4120.384615
4053.333333,4050,4068.846153,4239.358974,4044.358974,4056.666666,4048.717948,4057.435897,4030.897435,4070.76923,4070.128205,4089.230769,4068.461538,4118.333333
4039.487179,4035.641025,4056.666666,4231.153846,4033.974358,4044.743589,4034.230769,4045.897435,4023.974358,4053.974359,4064.230769,4078.333333,4054.871794,4117.564102
4052.692307,4044.615384,4072.820512,4239.871795,4046.153846,4056.153846,4050.128205,4051.923077,4028.076923,4055.128205,4064.358974,4089.871795,4062.948718,4119.743589
4055.76923,4048.076923,4078.589743,4237.051282,4048.333333,4060,4051.666666,4050.897435,4025.384615,4058.076923,4052.564102,4093.846154,4067.307692,4120.25641
4040.76923,4032.179487,4053.717948,4215.641026,4029.230769,4048.333333,4034.358974,4038.461538,4014.615384,4039.487179,4035.76923,4078.846154,4051.153846,4118.717948
4048.846153,4041.282051,4054.871794,4213.205128,4036.538461,4055.128205,4045.25641,4046.282051,4020.641025,4038.717948,4050.641025,4084.230769,4050.897435,4121.794872
4056.794871,4052.820512,4069.487179,4209.615385,4055.25641,4064.102564,4057.307692,4057.948718,4029.615384,4053.076923,4061.153846,4093.846154,4060.384615,4124.615384
4036.538461,4035,4051.025641,4182.692308,4044.102564,4050.25641,4040.25641,4044.230769,4018.589743,4037.692307,4032.179487,4074.871795,4044.871794,4121.538461
4034.230769,4037.179487,4045,4175.641026,4042.179487,4057.307692,4047.051282,4046.666666,4017.435897,4031.666666,4025.25641,4067.435897,4036.025641,4120
4060.76923,4064.615384,4077.692307,4188.717949,4071.282051,4085.641025,4078.076923,4075.897436,4040,4063.846153,4057.435897,4090.128205,4056.538461,4119.743589
4057.051282,4059.487179,4079.358974,4176.666667,4073.333333,4075,4064.230769,4072.435897,4042.820512,4066.794871,4056.666666,4087.179487,4059.615384,4119.358974
4036.025641,4041.666666,4051.923077,4158.974359,4050.641025,4051.025641,4034.487179,4048.205128,4027.435897,4041.538461,4034.358974,4066.025641,4045.641025,4118.974359
4057.307692,4059.615384,4067.051282,4175.128205,4064.615384,4071.794871,4056.923077,4063.846153,4037.435897,4062.307692,4057.948718,4085.76923,4064.358974,4119.743589
4083.846154,4078.076923,4093.974359,4191.410256,4085.641025,4090.25641,4086.282051,4088.846154,4055.76923,4092.948718,4087.820512,4115,4086.282051,4121.923077
4063.974359,4061.666666,4073.461538,4171.153846,4063.205128,4070.25641,4067.179487,4077.307692,4047.820512,4074.871795,4067.692307,4100.76923,4070.128205,4110.128205
4038.333333,4038.461538,4044.743589,4147.564102,4032.820512,4052.051282,4042.435897,4055.897435,4030.384615,4048.333333,4040.384615,4082.051282,4050.128205,4111.923077
4052.179487,4043.589743,4057.435897,4160.25641,4039.871794,4057.307692,4052.435897,4059.487179,4034.358974,4059.230769,4054.487179,4099.487179,4059.871794,4128.076923
4076.282051,4066.025641,4087.820512,4192.435897,4063.974359,4070.897436,4072.948718,4079.230769,4049.615384,4083.589743,4083.461538,4123.589743,4079.743589,4121.410256
4072.051282,4065.641025,4089.230769,4198.717949,4060.897435,4071.025641,4070.897436,4079.743589,4043.974359,4078.076923,4085,4117.820513,4077.564102,4116.666666
4063.205128,4055,4081.153846,4193.333333,4047.948718,4062.435897,4058.846153,4063.205128,4028.717948,4060.897435,4076.282051,4108.589743,4066.025641,4118.589743
4081.282051,4070.51282,4103.974359,4216.025641,4065,4073.717948,4071.923077,4069.358974,4040.51282,4075.897436,4094.358974,4128.461538,4078.461538,4116.153846
4086.794871,4077.179487,4111.666666,4233.589744,4078.974359,4083.846154,4080.76923,4074.615384,4048.846153,4084.102564,4102.564102,4133.974359,4081.153846,4118.974359
4060.51282,4053.846153,4078.333333,4223.076923,4061.025641,4066.538461,4058.846153,4050.128205,4028.589743,4058.205128,4077.435897,4107.179487,4058.076923,4119.358974
4066.153846,4059.871794,4082.820512,4235,4066.794871,4067.820512,4066.282051,4058.076923,4035.641025,4068.846153,4082.820512,4113.205128,4068.589743,4119.358974
4093.333333,4085.641025,4114.487179,4262.307692,4096.282051,4092.051282,4098.974359,4095.76923,4066.153846,4109.871795,4110.769231,4141.153846,4097.692307,4120.25641
4078.205128,4073.974359,4093.205128,4257.307692,4086.666666,4082.820512,4084.487179,4086.282051,4061.666666,4103.076923,4093.205128,4127.179487,4083.589743,4119.358974
4045.384615,4045.384615,4048.461538,4237.692308,4055.51282,4050.897435,4041.923077,4051.153846,4035.76923,4064.743589,4055,4089.358974,4050.76923,4120.51282
4041.025641,4045.384615,4047.051282,4240.384615,4055.76923,4051.794871,4042.692307,4054.487179,4033.205128,4060.384615,4052.820512,4081.025641,4050.641025,4121.025641
4050.25641,4056.923077,4065.384615,4256.666667,4071.282051,4070.76923,4065.51282,4069.358974,4043.974359,4077.564102,4067.435897,4094.743589,4066.025641,4120
4059.487179,4062.435897,4072.692307,4273.974359,4074.871795,4074.487179,4066.666666,4064.871794,4048.076923,4084.487179,4073.717948,4105.641025,4071.794871,4121.025641
4067.051282,4067.564102,4074.871795,4283.333333,4072.564102,4073.205128,4062.179487,4068.461538,4050.897435,4087.948718,4079.615384,4106.025641,4074.102564,4120.384615
4061.410256,4066.538461,4070.128205,4278.205128,4066.666666,4073.461538,4063.589743,4077.051282,4048.717948,4086.666666,4078.461538,4096.153846,4071.410256,4118.846154
4065.76923,4068.717948,4073.461538,4286.666667,4071.410256,4077.307692,4073.461538,4080.641025,4050.25641,4091.025641,4082.564102,4100.384615,4075.25641,4120.384615
4080.25641,4076.666666,4083.974359,4303.717949,4082.564102,4084.871795,4083.076923,4084.358974,4056.410256,4099.871795,4095.51282,4114.230769,4084.743589,4120.641025
4072.692307,4068.717948,4076.923077,4297.564103,4072.820512,4079.487179,4074.871795,4080.384615,4052.948718,4091.153846,4085.76923,4108.205128,4078.974359,4120.769231
4056.666666,4051.025641,4063.974359,4284.358974,4056.666666,4062.051282,4055.641025,4065.897435,4041.923077,4073.974359,4061.410256,4095.51282,4063.846153,4122.564102
4064.102564,4053.717948,4070.641025,4293.717949,4064.230769,4066.153846,4058.333333,4064.358974,4045.384615,4079.743589,4064.871794,4107.051282,4066.282051,4121.794872
4083.717948,4070.25641,4088.333333,4313.589744,4082.179487,4086.923077,4078.076923,4077.179487,4056.538461,4099.102564,4087.179487,4127.820513,4081.923077,4118.205128
4094.358974,4076.410256,4102.692307,4324.358975,4090,4090.384615,4081.153846,4081.282051,4053.461538,4105.51282,4098.974359,4133.846154,4090.384615,4116.538461
4099.615384,4079.102564,4115.128205,4331.282051,4096.538461,4092.179487,4083.205128,4083.974359,4055.25641,4106.538461,4104.102564,4142.564102,4094.487179,4119.871795
4084.102564,4071.666666,4099.615384,4318.333333,4088.846154,4089.615384,4076.666666,4074.487179,4053.717948,4095,4093.076923,4138.974359,4081.538461,4118.205128
4068.846153,4062.820512,4083.589743,4305.25641,4074.615384,4077.307692,4065.384615,4066.794871,4045.25641,4087.179487,4078.846154,4125.25641,4068.333333,4115.641025
4095.384615,4080.128205,4113.589743,4326.410257,4091.153846,4091.025641,4089.615384,4089.230769,4055.641025,4108.846154,4098.974359,4144.102564,4088.717948,4120.384615
4111.153846,4088.333333,4126.923077,4336.538462,4101.666666,4103.205128,4105.384615,4100.51282,4068.589743,4117.051282,4111.794872,4156.794872,4100.51282,4119.102564
4077.179487,4062.307692,4090.76923,4310.769231,4074.230769,4073.717948,4072.307692,4080.128205,4060.76923,4090.897436,4079.358974,4126.025641,4074.615384,4117.179487
4051.153846,4047.435897,4073.076923,4298.589744,4056.153846,4048.205128,4044.615384,4059.743589,4041.282051,4072.564102,4057.692307,4107.179487,4057.692307,4122.948718
4077.179487,4068.717948,4101.282051,4319.102564,4076.538461,4072.692307,4069.615384,4072.820512,4045.25641,4092.564102,4086.025641,4132.820513,4078.717948,4119.487179
4121.410256,4100.51282,4137.307692,4344.871795,4106.410256,4108.333333,4112.051282,4110.769231,4076.282051,4128.461538,4129.230769,4167.051282,4109.871795,4118.076923
4133.974359,4112.564102,4150.51282,4355.384616,4115,4107.307692,4119.102564,4125.51282,4086.794871,4139.230769,4141.794872,4177.179487,4118.717948,4119.743589
4115.51282,4100,4139.230769,4346.794872,4105.128205,4088.205128,4094.230769,4095.76923,4061.153846,4114.615384,4120.384615,4165,4102.948718,4114.230769
4114.230769,4100.897436,4140.51282,4348.717949,4110.128205,4094.871795,4093.589743,4086.153846,4059.358974,4112.051282,4120,4163.589743,4102.051282,4120.51282
4122.692307,4114.230769,4145.51282,4356.538462,4121.410256,4105.641025,4107.948718,4103.846154,4077.307692,4131.153846,4136.282051,4165.769231,4111.538461,4125.128205
4102.179487,4097.692307,4122.307692,4335.384616,4106.025641,4084.358974,4081.153846,4083.333333,4060.897435,4111.538461,4115.25641,4141.666666,4095.384615,4119.487179
4096.282051,4088.974359,4117.051282,4325.769231,4102.948718,4081.923077,4071.538461,4071.282051,4054.358974,4100.384615,4097.179487,4136.794872,4090.384615,4117.564102
4117.435897,4108.333333,4137.307692,4337.051282,4121.666666,4103.589743,4101.153846,4090.51282,4071.794871,4124.487179,4113.205128,4157.692307,4107.307692,4116.282051
4114.743589,4107.051282,4132.435897,4326.538462,4115.641025,4096.923077,4099.358974,4085.51282,4063.717948,4124.230769,4118.076923,4152.307692,4102.179487,4118.974359
4102.435897,4093.846154,4119.487179,4314.74359,4101.282051,4083.333333,4084.615384,4076.153846,4057.820512,4110.25641,4105.128205,4140.128205,4093.205128,4118.205128
4113.461538,4102.435897,4129.615384,4323.589744,4108.589743,4088.333333,4095.641025,4096.538461,4078.461538,4127.948718,4110.769231,4154.230769,4113.589743,4114.230769
4122.820513,4114.230769,4138.461538,4327.179487,4116.666666,4094.615384,4104.102564,4107.051282,4083.589743,4144.102564,4130.384615,4166.282051,4123.589743,4115.641025
4120,4119.230769,4142.179487,4331.025641,4123.333333,4100.384615,4105.897436,4100.76923,4072.820512,4137.692307,4145,4162.948718,4111.923077,4120.384615
4119.230769,4117.435897,4141.666666,4331.153846,4127.051282,4107.051282,4112.435897,4108.717948,4077.179487,4135.769231,4144.102564,4156.282051,4110,4118.589743
4111.153846,4103.717948,4121.666666,4314.74359,4112.820513,4101.282051,4104.487179,4108.076923,4081.153846,4131.025641,4126.538461,4146.794872,4109.230769,4120.128205
4103.205128,4103.461538,4109.743589,4313.333333,4103.333333,4093.076923,4094.743589,4096.538461,4072.692307,4123.974359,4117.820513,4142.435897,4105.769231,4119.102564
4108.461538,4113.974359,4121.923077,4330,4113.461538,4097.564102,4101.538461,4100.384615,4074.487179,4130,4124.358974,4148.589743,4113.076923,4109.487179
4110.641025,4108.974359,4126.923077,4331.153846,4117.820513,4102.179487,4102.692307,4109.487179,4082.692307,4131.153846,4121.794872,4149.487179,4113.974359,4120.25641
4095.897436,4094.615384,4110.897436,4320.128205,4105.769231,4091.410256,4090.641025,4099.871795,4075.384615,4112.692307,4106.153846,4139.358974,4099.358974,4124.230769
4088.846154,4096.153846,4110.25641,4321.282051,4105.897436,4087.692307,4094.871795,4097.179487,4073.205128,4109.102564,4108.333333,4138.846154,4103.076923,4115.384615
4107.179487,4113.461538,4129.487179,4333.205128,4122.820513,4109.615384,4120.128205,4124.230769,4093.461538,4132.948718,4130.641025,4154.871795,4122.564102,4121.923077
4119.487179,4117.179487,4128.974359,4331.153846,4122.564102,4117.820513,4124.743589,4132.435897,4100.641025,4136.410256,4131.794872,4160.128205,4120.384615,4120.384615
4112.179487,4107.692307,4114.487179,4314.48718,4108.717948,4098.974359,4104.615384,4112.435897,4087.051282,4121.538461,4118.589743,4150,4111.153846,4116.410256
4102.692307,4100.384615,4107.435897,4298.461539,4098.461538,4087.692307,4090.897436,4102.307692,4079.230769,4120.128205,4111.025641,4142.179487,4111.025641,4119.615384
4095.641025,4094.230769,4097.692307,4282.179487,4089.102564,4083.589743,4081.282051,4096.025641,4070.51282,4113.333333,4099.871795,4137.179487,4102.564102,4120.769231
4095.76923,4092.948718,4091.025641,4272.051282,4088.974359,4078.717948,4077.820512,4090.384615,4069.871795,4104.230769,4092.820512,4135.897436,4095.641025,4121.923077
4116.282051,4116.410256,4117.435897,4287.435898,4117.307692,4101.538461,4108.461538,4115.641025,4096.025641,4128.076923,4112.948718,4153.333333,4113.717948,4120.641025
4134.871795,4137.051282,4143.974359,4299.230769,4141.153846,4126.538461,4132.179487,4136.282051,4106.538461,4147.435897,4133.461538,4168.974359,4127.179487,4118.589743
4127.948718,4129.743589,4137.820513,4283.333333,4135.25641,4116.666666,4115.384615,4122.051282,4095.128205,4134.230769,4130.384615,4162.692307,4117.435897,4120.897436
4120.897436,4126.794872,4127.051282,4267.692308,4131.025641,4103.717948,4102.564102,4113.717948,4101.666666,4130,4128.717948,4158.076923,4115.641025,4120.897436
4123.589743,4133.846154,4129.230769,4266.538462,4138.333333,4112.948718,4112.692307,4116.538461,4106.410256,4135,4134.230769,4165.641025,4122.435897,4118.846154
4122.564102,4131.282051,4134.487179,4266.025641,4138.461538,4116.923077,4117.564102,4113.846154,4096.153846,4130.25641,4134.615384,4168.461538,4116.538461,4122.564102
4120.769231,4123.974359,4136.025641,4258.333333,4130.897436,4102.820513,4107.051282,4112.948718,4094.871795,4129.615384,4137.820513,4164.74359,4110.51282,4122.307692
4127.051282,4127.692307,4138.461538,4249.74359,4131.410256,4103.589743,4108.205128,4115.51282,4101.538461,4135.384615,4146.153846,4167.435897,4120.769231,4122.051282
4143.846154,4144.230769,4153.205128,4254.615385,4144.871795,4124.230769,4131.666666,4130.25641,4113.205128,4147.307692,4154.230769,4181.923077,4138.717949,4122.307692
4142.820513,4143.846154,4153.076923,4250.769231,4141.794872,4120.897436,4133.589743,4136.025641,4117.179487,4148.846154,4141.666666,4176.794872,4134.230769,4117.179487
4109.358974,4115.384615,4112.564102,4218.076923,4111.923077,4090.25641,4094.487179,4104.743589,4092.948718,4116.666666,4102.948718,4138.717949,4102.564102,4117.820513
4099.102564,4106.666666,4095.641025,4204.74359,4106.923077,4090.641025,4088.846154,4096.025641,4085.897436,4106.410256,4093.846154,4128.974359,4096.282051,4120.25641
4138.589743,4138.717949,4140.641025,4235.512821,4142.051282,4127.435897,4138.205128,4138.589743,4120.128205,4152.564102,4140,4170.25641,4133.846154,4123.333333
4165.128205,4157.564102,4172.820513,4250.641026,4162.051282,4137.948718,4156.282051,4159.487179,4140.769231,4183.205128,4174.871795,4193.461538,4158.333333,4118.461538
4153.974359,4146.025641,4163.333333,4234.487179,4154.615384,4123.974359,4136.923077,4143.974359,4131.153846,4171.794872,4166.538461,4178.589743,4145.897436,4113.076923
4144.74359,4138.589743,4153.846154,4225.769231,4149.74359,4126.923077,4138.333333,4139.74359,4123.461538,4160.25641,4153.717949,4168.846154,4133.589743,4123.333333
4136.794872,4130.769231,4145.769231,4212.307692,4139.487179,4122.051282,4131.025641,4131.666666,4119.230769,4154.230769,4145.128205,4162.820513,4129.743589,4123.333333
4136.153846,4125.897436,4144.871795,4198.461538,4130.641025,4107.307692,4111.538461,4127.179487,4123.461538,4156.666666,4149.615384,4161.794872,4133.076923,4121.282051
4155.128205,4141.923077,4164.230769,4209.871795,4145.51282,4125.384615,4131.794872,4153.974359,4143.589743,4174.871795,4170,4178.589743,4147.051282,4124.487179
4142.435897,4136.794872,4149.74359,4202.820513,4135.769231,4128.846154,4131.666666,4147.051282,4134.743589,4161.794872,4153.076923,4165.769231,4130.51282,4120.128205
4109.358974,4112.179487,4111.538461,4176.025641,4103.846154,4094.230769,4089.487179,4108.717948,4109.230769,4128.589743,4115.897436,4132.307692,4099.615384,4122.564102
4126.538461,4126.923077,4127.692307,4189.102564,4120.769231,4102.948718,4108.461538,4123.205128,4124.102564,4144.487179,4131.282051,4148.974359,4120.25641,4121.666666
4162.307692,4160.897436,4165.769231,4221.666667,4158.333333,4141.666666,4158.461538,4160.51282,4154.358974,4178.717949,4167.179487,4189.102564,4155.897436,4116.153846
4155,4159.871795,4164.230769,4220.769231,4156.153846,4137.051282,4143.717949,4155.25641,4152.692307,4173.461538,4167.051282,4189.871795,4145.641025,4121.282051
4138.846154,4144.74359,4155,4208.974359,4143.846154,4119.230769,4116.153846,4138.333333,4140.384615,4157.820513,4158.205128,4175.25641,4127.179487,4112.692307
4149.358974,4148.461538,4169.230769,4219.487179,4151.794872,4124.358974,4125.897436,4143.461538,4147.948718,4165.897436,4169.358974,4182.948718,4140.769231,4109.743589
